committee	committee_name	industry	industry_name	sector	donations
SBAN	Banking, Housing, and Urban Affairs (S)	C04	Construction Services	Construction	455031
SBAN	Banking, Housing, and Urban Affairs (S)	C05	Building Materials & Equipment	Construction	432700
SBAN	Banking, Housing, and Urban Affairs (S)	B01	Printing & Publishing	Communications/Electronics	334149
SBAN	Banking, Housing, and Urban Affairs (S)	B02	TV/Movies/Music	Communications/Electronics	822842
SBAN	Banking, Housing, and Urban Affairs (S)	B09	Telecom Services	Communications/Electronics	456180
SBAN	Banking, Housing, and Urban Affairs (S)	B08	Telephone Utilities	Communications/Electronics	200755
SBAN	Banking, Housing, and Urban Affairs (S)	B12	Electronics Mfg & Equip	Communications/Electronics	965929
SBAN	Banking, Housing, and Urban Affairs (S)	B13	Internet	Communications/Electronics	487978
SBAN	Banking, Housing, and Urban Affairs (S)	D03	Misc Defense	Defense	183690
SBAN	Banking, Housing, and Urban Affairs (S)	D01	Defense Aerospace	Defense	563449
SBAN	Banking, Housing, and Urban Affairs (S)	D02	Defense Electronics	Defense	250740
SBAN	Banking, Housing, and Urban Affairs (S)	E01	Oil & Gas	Energy & Natural Resources	1226718
SBAN	Banking, Housing, and Urban Affairs (S)	E04	Mining	Energy & Natural Resources	201273
SBAN	Banking, Housing, and Urban Affairs (S)	E08	Electric Utilities	Energy & Natural Resources	818755
SBAN	Banking, Housing, and Urban Affairs (S)	E10	Waste Management	Energy & Natural Resources	22891
SBAN	Banking, Housing, and Urban Affairs (S)	F13	Misc Finance	Finance, Insurance & Real Estate	1627259
SBAN	Banking, Housing, and Urban Affairs (S)	F03	Commercial Banks	Finance, Insurance & Real Estate	2323218
SBAN	Banking, Housing, and Urban Affairs (S)	F04	Savings & Loans	Finance, Insurance & Real Estate	48903
SBAN	Banking, Housing, and Urban Affairs (S)	F05	Credit Unions	Finance, Insurance & Real Estate	165558
SBAN	Banking, Housing, and Urban Affairs (S)	F06	Finance/Credit Companies	Finance, Insurance & Real Estate	984027
SBAN	Banking, Housing, and Urban Affairs (S)	F07	Securities & Investment	Finance, Insurance & Real Estate	6930972
SBAN	Banking, Housing, and Urban Affairs (S)	F09	Insurance	Finance, Insurance & Real Estate	3376910
SBAN	Banking, Housing, and Urban Affairs (S)	F10	Real Estate	Finance, Insurance & Real Estate	3678901
SBAN	Banking, Housing, and Urban Affairs (S)	F11	Accountants	Finance, Insurance & Real Estate	833492
SBAN	Banking, Housing, and Urban Affairs (S)	N00	Business Associations	Misc Business	133302
SBAN	Banking, Housing, and Urban Affairs (S)	A09	Food Processing & Sales	Agribusiness	521211
SBAN	Banking, Housing, and Urban Affairs (S)	N01	Food & Beverage	Misc Business	465822
SBAN	Banking, Housing, and Urban Affairs (S)	N02	Beer, Wine & Liquor	Misc Business	482175
SBAN	Banking, Housing, and Urban Affairs (S)	N03	Retail Sales	Misc Business	751990
SBAN	Banking, Housing, and Urban Affairs (S)	N04	Misc Services	Misc Business	275352
SBAN	Banking, Housing, and Urban Affairs (S)	N05	Business Services	Misc Business	904633
SBAN	Banking, Housing, and Urban Affairs (S)	N06	Recreation/Live Entertainment	Misc Business	278266
SBAN	Banking, Housing, and Urban Affairs (S)	N07	Casinos/Gambling	Misc Business	468224
SBAN	Banking, Housing, and Urban Affairs (S)	H01	Health Professionals	Health	1810101
SBAN	Banking, Housing, and Urban Affairs (S)	H02	Hospitals/Nursing Homes	Health	820752
SBAN	Banking, Housing, and Urban Affairs (S)	H03	Health Services/HMOs	Health	911041
SBAN	Banking, Housing, and Urban Affairs (S)	H04	Pharmaceuticals/Health Products	Health	1447131
SBAN	Banking, Housing, and Urban Affairs (S)	W04	Education	Other	672420
SBAN	Banking, Housing, and Urban Affairs (S)	Q01	Republican/Conservative	Ideological/Single-Issue	1485510
SBAN	Banking, Housing, and Urban Affairs (S)	Q02	Democratic/Liberal	Ideological/Single-Issue	805162
SBAN	Banking, Housing, and Urban Affairs (S)	Q03	Leadership PACs	Ideological/Single-Issue	2106651
SBAN	Banking, Housing, and Urban Affairs (S)	Q04	Foreign & Defense Policy	Ideological/Single-Issue	99800
SBAN	Banking, Housing, and Urban Affairs (S)	Q05	Pro-Israel	Ideological/Single-Issue	1254739
SBAN	Banking, Housing, and Urban Affairs (S)	Q13	Gun Rights	Ideological/Single-Issue	185553
SBAN	Banking, Housing, and Urban Affairs (S)	Q09	Human Rights	Ideological/Single-Issue	122725
SBAN	Banking, Housing, and Urban Affairs (S)	Q14	Abortion Policy/Anti-Abortion	Ideological/Single-Issue	27570
SBAN	Banking, Housing, and Urban Affairs (S)	Q15	Abortion Policy/Pro-Abortion Rights	Ideological/Single-Issue	47081
SBAN	Banking, Housing, and Urban Affairs (S)	Q08	Women's Issues	Ideological/Single-Issue	5650
SBAN	Banking, Housing, and Urban Affairs (S)	Q11	Environment	Ideological/Single-Issue	142523
SBAN	Banking, Housing, and Urban Affairs (S)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	4307977
SBAN	Banking, Housing, and Urban Affairs (S)	K02	Lobbyists	Lawyers & Lobbyists	1752590
SBAN	Banking, Housing, and Urban Affairs (S)	P05	Misc Unions	Labor	34725
SBAN	Banking, Housing, and Urban Affairs (S)	P04	Public Sector Unions	Labor	196339
SBAN	Banking, Housing, and Urban Affairs (S)	P01	Building Trade Unions	Labor	133500
SBAN	Banking, Housing, and Urban Affairs (S)	P02	Industrial Unions	Labor	112677
SBAN	Banking, Housing, and Urban Affairs (S)	P03	Transportation Unions	Labor	208592
SBAN	Banking, Housing, and Urban Affairs (S)	N15	Misc Manufacturing & Distributing	Misc Business	1016942
SBAN	Banking, Housing, and Urban Affairs (S)	N13	Chemical & Related Manufacturing	Misc Business	415085
SBAN	Banking, Housing, and Urban Affairs (S)	N14	Steel Production	Misc Business	149333
SBAN	Banking, Housing, and Urban Affairs (S)	M01	Air Transport	Transportation	501122
SBAN	Banking, Housing, and Urban Affairs (S)	M02	Automotive	Transportation	547485
SBAN	Banking, Housing, and Urban Affairs (S)	M03	Trucking	Transportation	195879
SBAN	Banking, Housing, and Urban Affairs (S)	M04	Railroads	Transportation	452193
SBAN	Banking, Housing, and Urban Affairs (S)	M05	Sea Transport	Transportation	136905
SBAN	Banking, Housing, and Urban Affairs (S)	N08	Lodging/Tourism	Misc Business	350651
SBAN	Banking, Housing, and Urban Affairs (S)	W06	Retired	Other	5410896
SBAN	Banking, Housing, and Urban Affairs (S)	W03	Civil Servants/Public Officials	Other	247584
SBAN	Banking, Housing, and Urban Affairs (S)	W02	Non-Profit Institutions	Other	369138
SBAN	Banking, Housing, and Urban Affairs (S)	W05	Clergy & Religious Organizations	Other	35458
SBAN	Banking, Housing, and Urban Affairs (S)	Q16	Candidate Committees	Ideological/Single-Issue	92000
SBAN	Banking, Housing, and Urban Affairs (S)	Q12	Gun Control	Ideological/Single-Issue	0
SBAN	Banking, Housing, and Urban Affairs (S)	N16	Textiles	Misc Business	27690
SBUD	Budget (S)	A01	Crop Production & Basic Processing	Agribusiness	1081760
SBUD	Budget (S)	A02	Tobacco	Agribusiness	192506
SBUD	Budget (S)	A04	Dairy	Agribusiness	224174
SBUD	Budget (S)	A05	Poultry & Eggs	Agribusiness	80193
SBUD	Budget (S)	A06	Livestock	Agribusiness	201970
SBUD	Budget (S)	A07	Agricultural Services/Products	Agribusiness	856331
SBUD	Budget (S)	A10	Forestry & Forest Products	Agribusiness	499744
SBUD	Budget (S)	C01	General Contractors	Construction	1326577
SBUD	Budget (S)	C02	Home Builders	Construction	330089
SBUD	Budget (S)	C03	Special Trade Contractors	Construction	747678
SBUD	Budget (S)	C04	Construction Services	Construction	1242786
SBUD	Budget (S)	C05	Building Materials & Equipment	Construction	808269
SBUD	Budget (S)	B01	Printing & Publishing	Communications/Electronics	1670382
SBUD	Budget (S)	B02	TV/Movies/Music	Communications/Electronics	2333671
SBUD	Budget (S)	B09	Telecom Services	Communications/Electronics	819705
SBUD	Budget (S)	B08	Telephone Utilities	Communications/Electronics	517945
SBUD	Budget (S)	B12	Electronics Mfg & Equip	Communications/Electronics	3636487
SBUD	Budget (S)	B13	Internet	Communications/Electronics	1389398
SBUD	Budget (S)	D03	Misc Defense	Defense	326906
SBUD	Budget (S)	D01	Defense Aerospace	Defense	641345
SBUD	Budget (S)	D02	Defense Electronics	Defense	371846
SBUD	Budget (S)	E01	Oil & Gas	Energy & Natural Resources	2088796
SBUD	Budget (S)	E04	Mining	Energy & Natural Resources	365071
SBUD	Budget (S)	E08	Electric Utilities	Energy & Natural Resources	1122399
SBUD	Budget (S)	E10	Waste Management	Energy & Natural Resources	86498
SBUD	Budget (S)	F13	Misc Finance	Finance, Insurance & Real Estate	2724348
SBUD	Budget (S)	F03	Commercial Banks	Finance, Insurance & Real Estate	2176848
SBUD	Budget (S)	F04	Savings & Loans	Finance, Insurance & Real Estate	76525
SBUD	Budget (S)	F05	Credit Unions	Finance, Insurance & Real Estate	132352
SBUD	Budget (S)	F06	Finance/Credit Companies	Finance, Insurance & Real Estate	584403
SBUD	Budget (S)	F07	Securities & Investment	Finance, Insurance & Real Estate	8838457
SBUD	Budget (S)	F09	Insurance	Finance, Insurance & Real Estate	3613002
SBUD	Budget (S)	F10	Real Estate	Finance, Insurance & Real Estate	5522657
SBUD	Budget (S)	F11	Accountants	Finance, Insurance & Real Estate	1090854
SBUD	Budget (S)	N00	Business Associations	Misc Business	226526
SBUD	Budget (S)	A09	Food Processing & Sales	Agribusiness	1090316
SBUD	Budget (S)	N01	Food & Beverage	Misc Business	1274542
SBUD	Budget (S)	N02	Beer, Wine & Liquor	Misc Business	695120
SBUD	Budget (S)	N03	Retail Sales	Misc Business	1655176
SBUD	Budget (S)	N04	Misc Services	Misc Business	849068
SBUD	Budget (S)	N05	Business Services	Misc Business	3068839
SBUD	Budget (S)	N06	Recreation/Live Entertainment	Misc Business	549716
SBUD	Budget (S)	N07	Casinos/Gambling	Misc Business	464546
SBUD	Budget (S)	H01	Health Professionals	Health	5086738
SBUD	Budget (S)	H02	Hospitals/Nursing Homes	Health	2884288
SBUD	Budget (S)	H03	Health Services/HMOs	Health	1469261
SBUD	Budget (S)	H04	Pharmaceuticals/Health Products	Health	2379435
SBUD	Budget (S)	W04	Education	Other	7626863
SBUD	Budget (S)	Q01	Republican/Conservative	Ideological/Single-Issue	2779017
SBUD	Budget (S)	Q02	Democratic/Liberal	Ideological/Single-Issue	21434075
SBUD	Budget (S)	Q03	Leadership PACs	Ideological/Single-Issue	3437211
SBUD	Budget (S)	Q04	Foreign & Defense Policy	Ideological/Single-Issue	80911
SBUD	Budget (S)	Q05	Pro-Israel	Ideological/Single-Issue	1644933
SBUD	Budget (S)	Q13	Gun Rights	Ideological/Single-Issue	399803
SBUD	Budget (S)	Q09	Human Rights	Ideological/Single-Issue	536112
SBUD	Budget (S)	Q14	Abortion Policy/Anti-Abortion	Ideological/Single-Issue	61956
SBUD	Budget (S)	Q15	Abortion Policy/Pro-Abortion Rights	Ideological/Single-Issue	142660
SBUD	Budget (S)	Q08	Women's Issues	Ideological/Single-Issue	830565
SBUD	Budget (S)	Q11	Environment	Ideological/Single-Issue	506922
SBUD	Budget (S)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	7904510
SBUD	Budget (S)	K02	Lobbyists	Lawyers & Lobbyists	2222235
SBUD	Budget (S)	P05	Misc Unions	Labor	119348
SBUD	Budget (S)	P04	Public Sector Unions	Labor	201945
SBUD	Budget (S)	P01	Building Trade Unions	Labor	95055
SBUD	Budget (S)	P02	Industrial Unions	Labor	133724
SBUD	Budget (S)	P03	Transportation Unions	Labor	222385
SBUD	Budget (S)	N15	Misc Manufacturing & Distributing	Misc Business	2401658
SBUD	Budget (S)	N13	Chemical & Related Manufacturing	Misc Business	787941
SBUD	Budget (S)	N14	Steel Production	Misc Business	240546
SBUD	Budget (S)	M01	Air Transport	Transportation	1146088
SBUD	Budget (S)	M02	Automotive	Transportation	1219883
SBUD	Budget (S)	M03	Trucking	Transportation	485387
SBUD	Budget (S)	M04	Railroads	Transportation	521768
SBUD	Budget (S)	M05	Sea Transport	Transportation	382434
SBUD	Budget (S)	N08	Lodging/Tourism	Misc Business	716564
SBUD	Budget (S)	W06	Retired	Other	16420123
SBUD	Budget (S)	W03	Civil Servants/Public Officials	Other	2744352
SBUD	Budget (S)	W02	Non-Profit Institutions	Other	918999
SBUD	Budget (S)	W05	Clergy & Religious Organizations	Other	228683
SBUD	Budget (S)	Q16	Candidate Committees	Ideological/Single-Issue	149043
SBUD	Budget (S)	Q12	Gun Control	Ideological/Single-Issue	72598
SBUD	Budget (S)	N16	Textiles	Misc Business	144305
SCOM	Commerce, Science, and Transportation (S)	A01	Crop Production & Basic Processing	Agribusiness	1626299
SCOM	Commerce, Science, and Transportation (S)	A02	Tobacco	Agribusiness	172059
SCOM	Commerce, Science, and Transportation (S)	A04	Dairy	Agribusiness	254576
SCOM	Commerce, Science, and Transportation (S)	A05	Poultry & Eggs	Agribusiness	77700
SCOM	Commerce, Science, and Transportation (S)	A06	Livestock	Agribusiness	655962
SCOM	Commerce, Science, and Transportation (S)	A07	Agricultural Services/Products	Agribusiness	947115
SCOM	Commerce, Science, and Transportation (S)	A10	Forestry & Forest Products	Agribusiness	293690
SCOM	Commerce, Science, and Transportation (S)	C01	General Contractors	Construction	1876967
SCOM	Commerce, Science, and Transportation (S)	C02	Home Builders	Construction	364949
SCOM	Commerce, Science, and Transportation (S)	C03	Special Trade Contractors	Construction	938902
SCOM	Commerce, Science, and Transportation (S)	C04	Construction Services	Construction	1173336
SCOM	Commerce, Science, and Transportation (S)	C05	Building Materials & Equipment	Construction	911336
SCOM	Commerce, Science, and Transportation (S)	B01	Printing & Publishing	Communications/Electronics	714341
SCOM	Commerce, Science, and Transportation (S)	B02	TV/Movies/Music	Communications/Electronics	1323214
SCOM	Commerce, Science, and Transportation (S)	B09	Telecom Services	Communications/Electronics	1359595
SCOM	Commerce, Science, and Transportation (S)	B08	Telephone Utilities	Communications/Electronics	592223
SCOM	Commerce, Science, and Transportation (S)	B12	Electronics Mfg & Equip	Communications/Electronics	1689441
SCOM	Commerce, Science, and Transportation (S)	B13	Internet	Communications/Electronics	582052
SCOM	Commerce, Science, and Transportation (S)	D03	Misc Defense	Defense	398775
SCOM	Commerce, Science, and Transportation (S)	D01	Defense Aerospace	Defense	578723
SCOM	Commerce, Science, and Transportation (S)	D02	Defense Electronics	Defense	511657
SCOM	Commerce, Science, and Transportation (S)	E01	Oil & Gas	Energy & Natural Resources	3348679
SCOM	Commerce, Science, and Transportation (S)	E04	Mining	Energy & Natural Resources	510678
SCOM	Commerce, Science, and Transportation (S)	E08	Electric Utilities	Energy & Natural Resources	907021
SCOM	Commerce, Science, and Transportation (S)	E10	Waste Management	Energy & Natural Resources	72504
SCOM	Commerce, Science, and Transportation (S)	F13	Misc Finance	Finance, Insurance & Real Estate	3140183
SCOM	Commerce, Science, and Transportation (S)	F03	Commercial Banks	Finance, Insurance & Real Estate	1737772
SCOM	Commerce, Science, and Transportation (S)	F04	Savings & Loans	Finance, Insurance & Real Estate	53044
SCOM	Commerce, Science, and Transportation (S)	F05	Credit Unions	Finance, Insurance & Real Estate	120314
SCOM	Commerce, Science, and Transportation (S)	F06	Finance/Credit Companies	Finance, Insurance & Real Estate	438898
SCOM	Commerce, Science, and Transportation (S)	F07	Securities & Investment	Finance, Insurance & Real Estate	8521560
SCOM	Commerce, Science, and Transportation (S)	F09	Insurance	Finance, Insurance & Real Estate	3147274
SCOM	Commerce, Science, and Transportation (S)	F10	Real Estate	Finance, Insurance & Real Estate	7774075
SCOM	Commerce, Science, and Transportation (S)	F11	Accountants	Finance, Insurance & Real Estate	1217349
SCOM	Commerce, Science, and Transportation (S)	N00	Business Associations	Misc Business	200615
SCOM	Commerce, Science, and Transportation (S)	A09	Food Processing & Sales	Agribusiness	857772
SCOM	Commerce, Science, and Transportation (S)	N01	Food & Beverage	Misc Business	1289278
SCOM	Commerce, Science, and Transportation (S)	N02	Beer, Wine & Liquor	Misc Business	674270
SCOM	Commerce, Science, and Transportation (S)	N03	Retail Sales	Misc Business	1329477
SCOM	Commerce, Science, and Transportation (S)	N04	Misc Services	Misc Business	585791
SCOM	Commerce, Science, and Transportation (S)	N05	Business Services	Misc Business	2736083
SCOM	Commerce, Science, and Transportation (S)	N06	Recreation/Live Entertainment	Misc Business	472536
SCOM	Commerce, Science, and Transportation (S)	N07	Casinos/Gambling	Misc Business	514274
SCOM	Commerce, Science, and Transportation (S)	H01	Health Professionals	Health	4552751
SCOM	Commerce, Science, and Transportation (S)	H02	Hospitals/Nursing Homes	Health	1544174
SCOM	Commerce, Science, and Transportation (S)	H03	Health Services/HMOs	Health	859491
SCOM	Commerce, Science, and Transportation (S)	H04	Pharmaceuticals/Health Products	Health	1738252
SCOM	Commerce, Science, and Transportation (S)	W04	Education	Other	1822711
SCOM	Commerce, Science, and Transportation (S)	Q01	Republican/Conservative	Ideological/Single-Issue	6469927
SCOM	Commerce, Science, and Transportation (S)	Q02	Democratic/Liberal	Ideological/Single-Issue	150067
SCOM	Commerce, Science, and Transportation (S)	Q03	Leadership PACs	Ideological/Single-Issue	3094894
SCOM	Commerce, Science, and Transportation (S)	Q04	Foreign & Defense Policy	Ideological/Single-Issue	389269
SCOM	Commerce, Science, and Transportation (S)	Q05	Pro-Israel	Ideological/Single-Issue	1684682
SCOM	Commerce, Science, and Transportation (S)	Q13	Gun Rights	Ideological/Single-Issue	771064
SCOM	Commerce, Science, and Transportation (S)	Q09	Human Rights	Ideological/Single-Issue	242335
SCOM	Commerce, Science, and Transportation (S)	Q14	Abortion Policy/Anti-Abortion	Ideological/Single-Issue	88185
SCOM	Commerce, Science, and Transportation (S)	Q15	Abortion Policy/Pro-Abortion Rights	Ideological/Single-Issue	65498
SCOM	Commerce, Science, and Transportation (S)	Q08	Women's Issues	Ideological/Single-Issue	110969
SCOM	Commerce, Science, and Transportation (S)	Q11	Environment	Ideological/Single-Issue	278937
SCOM	Commerce, Science, and Transportation (S)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	7651383
SCOM	Commerce, Science, and Transportation (S)	K02	Lobbyists	Lawyers & Lobbyists	2425950
SCOM	Commerce, Science, and Transportation (S)	P05	Misc Unions	Labor	59786
SCOM	Commerce, Science, and Transportation (S)	P04	Public Sector Unions	Labor	269948
